1767225600,87500.2,87660.0,87500.1,87593.0,8.94457883,484
1767226500,87593.1,87620.0,87593.1,87620.0,4.9284966,311
1767227400,87620.0,87620.0,87584.2,87584.3,5.176393829999999,294
1767228300,87584.3,87686.7,87584.2,87663.5,6.45642138,345
1767229200,87663.5,87860.0,87663.4,87845.3,4.42156515,418
1767230100,87845.2,87878.0,87707.5,87725.4,5.27509916,410
1767231000,87725.5,87744.2,87680.5,87729.6,2.25816239,272
1767231900,87729.5,87850.0,87729.5,87810.3,2.08240584,280
1767232800,87810.3,87865.8,87752.6,87849.9,9.61951531,337
1767233700,87850.0,87905.0,87810.2,87810.3,10.89053254,284
1767234600,87810.2,87897.6,87800.0,87800.1,4.12811406,330
1767235500,87800.1,87801.0,87742.4,87764.0,2.63786972,235
1767236400,87764.0,87801.0,87730.0,87801.0,4.72094522,330
1767237300,87810.2,87844.1,87745.8,87774.9,10.84647701,317
1767238200,87775.0,87775.0,87759.2,87774.9,7.26260595,230
1767239100,87775.0,87775.0,87679.2,87679.2,9.11117237,274
1767240000,87679.4,87698.3,87500.1,87500.2,27.18961612,445
1767240900,87500.2,87508.6,87400.0,87469.2,20.87010395,420
1767241800,87469.2,87485.4,87403.5,87403.5,9.04844068,306
1767242700,87403.5,87471.2,87403.4,87417.6,7.12870448,314
1767243600,87417.5,87543.4,87417.5,87542.9,5.3610285,277
1767244500,87542.9,87550.0,87502.3,87533.8,4.6947885,289
1767245400,87533.8,87572.1,87485.1,87529.5,4.53362011,296
1767246300,87529.5,87552.8,87529.4,87552.7,4.97048291,197
1767247200,87552.7,87552.7,87481.4,87488.5,4.43841472,244
1767248100,87488.5,87489.0,87488.5,87489.0,0.8721034400000001,135
1767249000,87489.0,87505.7,87488.9,87505.6,7.10757704,179
1767249900,87505.7,87505.7,87501.2,87501.3,3.41648935,128
1767250800,87501.3,87501.3,87461.2,87479.8,5.740558,234
1767251700,87479.8,87505.0,87463.2,87463.2,3.83322633,183
1767252600,87463.2,87499.7,87463.1,87482.3,2.4182010199999997,184
1767253500,87482.4,87496.0,87453.6,87453.7,2.6813343,161
1767254400,87453.7,87640.7,87453.6,87585.3,3.85099196,298
1767255300,87585.4,87585.5,87542.1,87577.5,4.56553345,184
1767256200,87577.5,87609.8,87540.8,87540.9,2.28393068,233
1767257100,87540.9,87615.6,87540.8,87615.6,0.27906003,128
1767258000,87615.6,87699.1,87615.6,87699.0,1.18079041,169
1767258900,87699.0,87784.5,87687.0,87687.2,3.24709676,237
1767259800,87687.1,87705.0,87677.3,87705.0,2.37671773,111
1767260700,87705.0,87705.0,87704.9,87705.0,2.11151697,111
1767261600,87705.0,87733.6,87699.9,87700.0,23.83141304,246
1767262500,87700.0,87700.0,87648.5,87676.9,2.176561,145
1767263400,87676.9,87700.0,87676.8,87697.4,7.222728270000001,145
1767264300,87697.4,87709.3,87684.4,87709.3,44.34464494,214
1767265200,87711.1,87794.0,87711.0,87794.0,3.35241978,241
1767266100,87794.0,87809.8,87763.0,87763.2,12.15044864,215
1767267000,87763.2,87791.7,87736.6,87736.7,2.32408991,166
1767267900,87736.7,87879.8,87736.6,87866.7,1.27820691,189
1767268800,87866.7,87866.7,87853.1,87855.5,2.15090736,191
1767269700,87855.5,87863.2,87821.6,87863.2,1.07511682,199
1767270600,87863.2,87863.2,87802.0,87832.6,2.3623795899999998,163
1767271500,87832.6,87832.6,87831.2,87831.3,1.41915407,140
1767272400,87831.3,87831.6,87766.4,87831.6,4.6974703799999995,269
1767273300,87831.5,87891.0,87831.5,87848.4,6.98800235,290
1767274200,87848.3,87848.4,87815.3,87824.0,8.69172286,228
1767275100,87824.0,87824.0,87750.1,87791.1,39.77061916,424
1767276000,87791.1,87824.0,87700.0,87824.0,226.68560541,836
1767276900,87824.0,87858.0,87780.0,87780.1,87.27887697,489
1767277800,87780.1,87788.6,87710.2,87774.5,105.4780317,595
1767278700,87774.6,87851.2,87774.5,87851.1,2.64505326,262
1767279600,87851.2,87851.2,87815.3,87850.5,3.14822179,292
1767280500,87850.4,87971.1,87850.4,87877.7,24.6476155,496
1767281400,87877.7,88000.0,87829.4,87927.8,16.52061892,426
1767282300,87927.8,87945.6,87879.3,87923.5,3.0545454,382
1767283200,87923.5,87923.5,87806.9,87835.1,6.90864391,416
1767284100,87835.1,87835.1,87776.1,87827.1,2.47908589,358
1767285000,87827.2,87859.2,87795.9,87831.4,19.03779238,345
1767285900,87831.4,87852.9,87820.4,87852.9,5.2140881199999995,305
1767286800,87852.9,87940.1,87838.6,87940.1,18.80399606,364
1767287700,87940.1,88131.9,87940.0,88124.8,5.93197971,474
1767288600,88124.8,88382.4,88124.8,88230.5,13.964250550000001,719
1767289500,88230.5,88305.0,88166.9,88183.2,8.82603967,483
1767290400,88183.2,88230.1,88054.7,88054.8,15.0573376,506
1767291300,88054.7,88120.2,88013.6,88013.6,6.67736591,402
1767292200,88013.7,88058.2,88013.1,88058.1,2.81435136,298
1767293100,88058.2,88096.1,88023.0,88044.9,23.638271109999998,433
1767294000,88044.9,88047.4,87956.4,87980.6,2.14669378,377
1767294900,87980.6,88040.8,87980.6,88040.7,0.79008194,303
1767295800,88040.8,88204.9,88035.8,88204.8,3.06435972,403
1767296700,88204.7,88313.5,88193.9,88245.9,8.74231053,439
1767297600,88250.9,88253.9,88194.4,88200.0,3.54145617,309
1767298500,88200.0,88240.7,88199.9,88225.0,17.91286241,329
1767299400,88225.0,88228.7,88143.8,88143.9,2.85300309,274
1767300300,88143.9,88164.1,88143.8,88152.6,1.26046492,309
1767301200,88152.6,88306.5,88144.9,88285.2,2.61986555,315
1767302100,88285.2,88285.2,88246.9,88257.8,10.01211893,231
1767303000,88257.8,88266.6,88226.2,88226.2,5.61243062,271
1767303900,88226.2,88282.0,88200.0,88281.5,2.96323715,249
1767304800,88281.5,88470.5,88281.4,88382.3,14.36238826,499
1767305700,88382.3,88441.4,88356.7,88422.5,5.78798312,370
1767306600,88421.3,88472.4,88306.4,88460.3,10.81068674,447
1767307500,88460.3,88546.0,88442.1,88530.4,15.68688922,388
1767308400,88530.4,88638.3,88355.8,88435.0,21.46282755,806
1767309300,88435.0,88657.6,88435.0,88615.2,2.0328121,389
1767310200,88615.2,88750.0,88615.2,88750.0,11.77845128,505
1767311100,88750.0,88779.3,88650.0,88731.8,18.51414665,536
1767312000,88730.0,88753.2,88499.9,88519.8,5.0378096,651
1767312900,88519.8,88596.0,88494.9,88588.3,3.61039332,361
1767313800,88588.3,88752.7,88535.6,88581.3,10.66094172,511
1767314700,88581.3,88761.0,88581.2,88706.1,4.48833957,482
1767315600,88706.1,88757.9,88637.1,88668.4,11.21499372,389
1767316500,88668.3,88668.3,88589.9,88589.9,8.21386583,424
1767317400,88590.0,88590.0,88422.9,88525.6,5.16586994,424
1767318300,88525.6,88547.2,88474.1,88537.5,6.69815066,310
1767319200,88537.5,88563.8,88326.0,88383.6,5.35474505,583
1767320100,88383.6,88400.0,88273.3,88313.1,7.5141804,413
1767321000,88313.0,88386.5,88305.8,88368.9,5.0650282,323
1767321900,88368.9,88520.1,88368.9,88519.9,12.65748664,349
1767322800,88520.0,88827.9,88467.3,88827.9,8.90946765,508
1767323700,88827.9,88837.1,88697.3,88742.9,12.44633615,510
1767324600,88742.9,88979.0,88742.5,88865.0,12.76211226,615
1767325500,88865.1,88991.4,88742.3,88827.1,34.06694139,684
1767326400,88827.2,88866.9,88703.5,88713.1,2.57612961,504
1767327300,88713.1,88714.9,88589.9,88606.2,8.88444586,341
1767328200,88606.2,88707.8,88606.2,88615.3,10.62510263,388
1767329100,88615.3,88648.4,88526.6,88526.7,3.48072971,298
1767330000,88526.7,88591.9,88525.5,88572.9,3.27859504,314
1767330900,88573.0,88629.1,88479.1,88479.2,4.20997646,325
1767331800,88479.1,88581.2,88462.4,88570.0,23.28622415,351
1767332700,88570.0,88675.2,88570.0,88644.2,8.767612080000001,308
1767333600,88644.3,88729.1,88623.8,88693.6,4.2202695,353
1767334500,88693.6,88810.5,88672.6,88810.5,4.10359076,290
1767335400,88810.5,88950.0,88810.5,88870.8,10.49905834,403
1767336300,88870.9,88928.8,88832.3,88832.3,2.79506211,270
1767337200,88832.4,88936.0,88832.4,88935.9,2.21148784,293
1767338100,88935.9,88936.0,88775.5,88776.8,4.9294395,373
1767339000,88776.7,88798.2,88750.9,88751.0,3.46839991,365
1767339900,88751.0,88784.4,88739.4,88739.4,7.35395693,326
1767340800,88739.5,88981.2,88713.1,88981.2,15.094142960000001,584
1767341700,88981.2,89000.0,88878.1,88948.7,54.25515536,593
1767342600,88948.7,89042.1,88932.4,88991.2,18.69840055,449
1767343500,88991.3,89064.5,88978.9,89064.5,4.27878496,308
1767344400,89064.5,89200.0,89013.7,89115.5,13.29878652,727
1767345300,89115.5,89127.7,89002.6,89044.8,5.8052351,363
1767346200,89044.9,89098.4,89017.7,89098.4,9.74402327,450
1767347100,89098.4,89354.0,89098.4,89339.0,15.24056219,757
1767348000,89339.1,89720.0,89339.1,89697.7,31.89095256,1146
1767348900,89697.8,89806.9,89483.8,89483.9,35.96543792,1015
1767349800,89483.9,89596.3,89483.9,89588.6,26.43518131,480
1767350700,89588.7,89638.5,89538.2,89544.6,11.40018934,385
1767351600,89544.6,89563.4,89400.2,89415.3,23.90020894,483
1767352500,89415.3,89442.4,89271.8,89271.8,8.52349954,478
1767353400,89271.8,89426.8,89271.8,89409.5,4.3565239,455
1767354300,89409.5,89466.3,89402.0,89402.1,2.54187114,348
1767355200,89402.1,89434.4,89279.6,89367.5,19.87091405,564
1767356100,89367.6,89480.1,89353.1,89382.9,6.468018170000001,434
1767357000,89379.2,89417.0,89341.6,89416.9,13.94637863,496
1767357900,89417.0,89444.0,89304.4,89304.5,3.6812527900000003,416
1767358800,89304.5,89416.9,89284.3,89361.3,7.4678945,510
1767359700,89361.3,89579.0,89361.3,89474.1,12.27664406,687
1767360600,89474.2,89487.8,89307.8,89376.8,18.04815292,699
1767361500,89372.6,89414.5,89222.2,89250.3,8.71249197,493
1767362400,89250.4,89290.0,89053.0,89053.1,8.365267470000001,723
1767363300,89053.1,89053.1,88636.2,88826.8,20.30567864,1247
1767364200,88817.2,89390.6,88389.2,89284.3,33.71608602,1939
1767365100,89312.0,90042.4,89062.1,89511.3,147.89139592,2640
1767366000,89511.3,89784.8,89051.0,89121.7,19.15276211,1885
1767366900,89104.8,89299.9,88739.4,89052.8,22.66352458,1690
1767367800,89052.7,89708.3,89002.8,89708.3,27.52216353,1399
1767368700,89695.6,89812.8,89241.6,89324.3,37.51687284,1480
1767369600,89324.4,89686.7,89115.0,89686.7,22.53198402,1278
1767370500,89689.4,90100.0,89667.3,89991.6,51.15366275,1674
1767371400,89991.5,90800.0,89986.0,90056.3,118.39191317,3020
1767372300,90066.9,90380.9,89840.0,90326.3,36.63972946,1477
1767373200,90326.3,90675.0,90319.8,90572.3,66.58061636,1347
1767374100,90572.3,90900.0,90467.3,90549.0,109.59683285,1908
1767375000,90560.0,90647.6,90323.6,90479.1,37.79645807,1218
1767375900,90479.1,90522.6,90175.1,90315.1,22.3060257,876
1767376800,90315.1,90500.0,90180.1,90297.2,9.60550195,944
1767377700,90297.1,90500.0,90214.7,90293.9,13.71082699,813
1767378600,90281.9,90281.9,89940.1,89956.9,60.05196537,1385
1767379500,89956.9,90027.1,89517.4,89703.2,126.96239558,1523
1767380400,89703.2,89936.5,89605.6,89936.5,10.16849694,904
1767381300,89936.4,90099.4,89807.0,89916.2,10.28780503,850
1767382200,89916.2,90010.1,89833.0,89967.4,9.90950032,790
1767383100,89956.9,90042.7,89830.0,89852.9,15.92844027,720
1767384000,89852.9,90000.0,89750.0,90000.0,19.29620795,766
1767384900,89999.9,90010.2,89819.2,89855.4,32.02914211,847
1767385800,89850.0,89892.9,89762.8,89861.7,16.33493977,629
1767386700,89861.6,89861.7,89582.6,89694.1,18.83599008,790
1767387600,89694.1,89781.6,89684.5,89755.7,4.93542755,563
1767388500,89755.6,89968.4,89755.6,89934.0,7.90015056,407
1767389400,89936.3,89943.0,89830.4,89884.4,6.91396215,486
1767390300,89884.4,90103.7,89863.5,90030.9,45.23353337,658
1767391200,90028.0,90267.6,89974.2,90065.6,22.78301514,745
1767392100,90065.5,90152.1,90042.8,90076.9,5.96057094,392
1767393000,90076.9,90280.1,90013.2,90269.6,6.88031756,608
1767393900,90269.7,90346.6,90156.2,90156.2,22.91693653,675
1767394800,90156.3,90156.3,90044.7,90044.8,10.80991759,477
1767395700,90044.8,90088.6,89906.4,89906.5,3.01279919,515
1767396600,89906.5,89939.1,89862.9,89919.3,5.6092713100000005,365
1767397500,89919.3,89978.7,89876.8,89934.0,3.21714828,392
1767398400,89934.0,90092.6,89934.0,90009.7,3.05532075,455
1767399300,90009.8,90045.2,89933.3,90045.2,4.65952716,425
1767400200,90045.2,90046.1,90000.0,90035.0,4.70360617,353
1767401100,90035.0,90137.2,90023.7,90102.2,5.06547626,409
1767402000,90102.2,90190.4,90099.5,90181.0,6.584877,445
1767402900,90181.0,90191.2,90032.5,90038.6,4.98097968,388
1767403800,90038.6,90151.6,90036.1,90134.9,2.96719652,366
1767404700,90135.0,90256.3,90134.9,90247.1,3.04315702,346
1767405600,90247.2,90247.2,90097.6,90125.3,1.5954537,471
1767406500,90125.3,90221.9,90105.6,90221.7,7.46161404,352
1767407400,90221.6,90285.0,90205.1,90269.6,1.33930079,298
1767408300,90269.6,90348.4,90269.5,90302.9,1.89827453,252
1767409200,90302.9,90325.1,90178.7,90178.7,4.9910156500000005,420
1767410100,90178.7,90243.3,90166.2,90188.2,1.17730747,304
1767411000,90188.2,90215.3,90166.2,90215.3,22.126318010000002,275
1767411900,90215.2,90336.6,90215.2,90282.1,1.42155932,253
1767412800,90282.2,90424.2,90215.8,90215.8,22.955182,455
1767413700,90215.8,90250.0,90215.2,90221.0,1.28551381,257
1767414600,90217.1,90240.7,90030.3,90030.3,11.12209711,366
1767415500,90030.3,90121.1,90030.3,90121.1,2.34816753,252
1767416400,90121.1,90150.0,90018.5,90018.5,2.6282841,273
1767417300,90018.6,90042.4,89999.0,89999.0,3.28409508,265
1767418200,89999.1,90000.0,89886.0,89920.3,2.08976805,284
1767419100,89920.3,89991.9,89899.0,89991.9,4.82127394,265
1767420000,89991.9,90072.9,89991.8,90056.2,1.2221588799999998,273
1767420900,90056.3,90056.3,89939.0,89939.1,1.59061846,267
1767421800,89939.0,90001.9,89872.6,89872.6,5.98367262,341
1767422700,89870.1,89870.1,89830.3,89845.2,1.41295352,216
1767423600,89845.2,89892.5,89725.7,89732.2,21.11834923,390
1767424500,89732.1,89732.2,89373.9,89373.9,29.03845713,949
1767425400,89374.0,89534.0,89300.0,89509.1,12.28396325,585
1767426300,89509.1,89558.4,89431.9,89558.3,10.86759574,397
1767427200,89558.4,89645.7,89395.3,89489.2,13.31769483,486
