1767225600,87500.2,88779.3,87400.0,88731.8,1157.56340883,30709
1767312000,88730.0,90900.0,88273.3,89934.0,1901.8826812,69404
1767398400,89934.0,90677.5,89300.0,90590.1,1113.01038596,36169
1767484800,90590.1,91768.3,90590.0,91507.0,843.08377896,36243
1767571200,91507.0,94783.9,91489.5,93866.9,2070.65294098,70820
1767657600,93866.9,94401.8,91230.8,93711.8,1922.19143894,64655
1767744000,93711.8,93712.5,90591.9,91273.3,1459.64933288,54362
1767830400,91273.3,91584.7,89225.0,91029.1,1420.71893835,56236
1767916800,91029.1,91955.9,89603.4,90513.2,1421.7801819,55767
1768003200,90513.3,90699.7,90285.2,90375.2,321.48562471,22420
1768089600,90375.2,91132.3,90100.0,90849.8,530.87904628,28579
1768176000,90861.1,92364.1,89995.2,91190.9,2284.21126004,60464
1768262400,91191.0,96476.1,90938.2,95358.1,2717.43674662,72166
1768348800,95358.2,97899.7,94509.0,96933.3,3358.96494088,75046
1768435200,96933.4,97151.1,95101.0,95559.4,1870.71045174,60044
1768521600,95559.5,95800.0,94260.4,95510.9,1432.87811291,50358
1768608000,95510.3,95600.0,95002.6,95089.9,334.73351982,24047
1768694400,95089.9,95480.8,93554.6,93632.6,792.58979663,27682
1768780800,93626.8,93626.8,91866.0,92546.5,1735.79435983,49740
1768867200,92546.5,92805.9,87784.4,88309.9,2628.22252262,79549
1768953600,88309.9,91111.7,87200.0,89372.9,3765.13002971,90105
1769040000,89372.9,90261.7,88422.6,89454.2,1500.85044825,57433
1769126400,89454.2,91099.5,88470.9,89495.0,1485.49059313,59936
1769212800,89495.0,89786.3,89038.1,89079.6,303.01299688,22602
1769299200,89079.6,89177.0,86007.0,86572.3,2608.90318078,58709
1769385600,86572.3,88747.4,86430.5,88247.4,2077.30597333,56017
1769472000,88247.4,89436.2,87206.2,89124.1,1473.555003,49580
1769558400,89124.1,90438.3,88719.2,89159.6,1530.59557618,55108
1769644800,89159.7,89202.7,83220.3,84515.1,3560.06626516,97061
1769731200,84515.1,84596.4,81000.1,84124.7,3530.8838755799998,103763
1769817600,84124.7,84124.7,75600.0,78648.4,5384.83063733,110483
1769904000,78648.4,79315.2,75665.8,76882.2,3709.28873436,69081
1769990400,76892.4,79250.0,74543.0,78669.2,3577.16204272,100333
1770076800,78669.2,79120.2,72865.2,75662.0,6511.58528902,110875
1770163200,75662.0,76866.2,71722.0,73013.6,5077.1789466,99607
1770249600,73008.9,73156.8,62308.2,62858.1,12178.16328649,221728
1770336000,62858.0,71695.7,60500.0,70527.4,7947.79594576,163709
1770422400,70527.4,71631.2,67343.8,69268.8,3089.77802979,70942
1770508800,69249.9,72256.1,68855.4,70305.0,1952.32923557,50700
1770595200,70300.5,71369.9,68242.5,70087.2,3069.03393327,62647
1770681600,70103.9,70468.6,67875.1,68785.5,2629.71508706,61978
1770768000,68796.3,69228.6,65727.7,67052.3,3232.30919447,67163
1770854400,67039.6,68353.3,65072.2,66203.8,3093.30565991,54321
1770940800,66208.5,69437.4,65825.8,68837.0,2236.61754178,59501
1771027200,68820.1,70540.0,68709.7,69758.4,2083.68571457,41266
1771113600,69777.8,70935.2,68049.8,68780.0,1337.85598017,39436
1771200000,68780.0,70073.2,67271.1,68860.0,1823.8505683,40680
1771286400,68860.0,69191.0,66592.4,67475.4,2425.0646274700002,46109
1771372800,67475.4,68418.9,65838.5,66425.7,2104.3613064,44962
1771459200,66425.7,67296.2,65620.1,66955.3,1822.739641,50126
1771545600,66955.3,68266.3,66450.0,67998.2,2693.11013022,59678
1771632000,67998.2,68678.8,67538.0,67966.6,1234.38506544,30035
1771718400,67966.7,68214.5,67180.0,67612.1,1136.42486701,28800
1771804800,67612.1,67653.3,63888.0,64624.1,3467.93376553,76148
1771891200,64624.1,64971.0,62500.0,64061.9,2664.92969011,68076
1771977600,64062.0,70000.0,63921.3,67978.6,3343.99123188,77458
1772064000,67978.6,68855.4,66513.0,67461.5,2028.81096764,63692
1772150400,67484.2,68202.3,64925.0,65869.7,2390.83995539,67031
1772236800,65869.7,67725.2,63030.0,66985.6,3124.02919913,80255
1772323200,66985.7,68181.2,65056.4,65748.8,2173.00247697,73551
1772409600,65764.3,70100.0,65269.2,68808.4,3242.04604694,93337
1772496000,68810.8,69236.5,66164.3,68336.7,2941.9613343,86976
1772582400,68336.7,74062.1,67419.7,72684.8,4884.24293756,114022
1772668800,72684.8,73585.9,70612.7,70877.4,3526.53835545,85359
1772755200,70877.4,71386.4,67748.0,68128.0,3227.19805329,80339
1772841600,68111.4,68541.5,66962.1,67270.1,1278.00093723,40531
1772928000,67270.1,68177.4,65646.2,65978.7,2434.33204494,54995
1773014400,65978.7,69513.0,65839.6,68446.9,2268.82364236,75288
1773100800,68447.0,71781.1,68399.9,69955.4,3264.28910205,77848
1773187200,69955.4,71345.2,68971.6,70200.4,2574.28260227,65186
1773273600,70200.4,70787.1,69228.2,70520.8,1860.65379355,54497
1773360000,70526.3,73928.5,70200.0,70953.0,3864.97387263,77741
1773446400,70953.1,71300.0,70293.9,71210.6,574.11245902,32538
1773532800,71210.6,73200.0,70885.7,72835.7,1109.99825898,40852
1773619200,72826.7,74901.3,72304.0,74887.7,3388.45307847,76038
1773705600,74887.7,75998.1,73455.9,73929.9,2902.67372253,66356
1773792000,73930.0,74682.3,70500.0,71270.9,2889.81549304,67068
1773878400,71270.9,71623.9,68782.0,69911.9,2809.93145539,64423
1773964800,69916.6,71340.6,69400.0,70515.6,1865.14043112,56755
1774051200,70515.6,71071.7,68538.3,68907.7,938.65954744,29737
1774137600,68907.7,69569.5,67343.1,67857.1,1438.32852543,48641
1774224000,67857.1,71816.6,67443.2,70887.2,2852.64979631,72531
1774310400,70887.2,71369.0,68902.0,70515.6,2158.45608189,58863
1774396800,70515.6,71985.0,70374.0,71309.6,1615.72178768,54706
1774483200,71302.2,71406.2,68115.8,68780.4,2565.93690916,60886
1774569600,68780.4,69112.0,65519.7,66358.3,2925.58018132,62960
1774656000,66360.4,67237.8,65889.0,66321.7,1188.30845698,37762
1774742400,66321.8,67066.2,64960.0,65950.3,1510.05083824,40486
1774828800,65950.4,68105.1,65733.2,66725.0,2721.49624973,54089
1774915200,66725.0,68500.0,65939.0,68219.7,2941.58055909,60710
